Date,KO,PEP
2019-06-06,42.423744201660156,109.46260070800781
2019-06-07,42.498016357421875,110.6983871459961
2019-06-10,42.4072265625,110.79792785644531
2019-06-11,42.365962982177734,110.47447967529297
2019-06-12,42.6218147277832,110.4246826171875
2019-06-13,42.53032684326172,110.25880432128906
2019-06-14,42.680057525634766,110.08464813232422
2019-06-17,42.31406021118164,109.91049194335938
2019-06-18,42.122737884521484,109.52893829345703
2019-06-19,42.522010803222656,110.18417358398438
2019-06-20,42.971187591552734,111.27069854736328
2019-06-21,42.87968063354492,111.10481262207031
2019-06-24,43.18745803833008,111.25408935546875
2019-06-25,43.054359436035156,110.98040008544922
2019-06-26,42.522010803222656,109.74462127685547
2019-06-27,42.488739013671875,109.22207641601562
2019-06-28,42.35563659667969,108.75764465332031
2019-07-01,42.92127990722656,109.37137603759766
2019-07-02,43.23736572265625,109.83582305908203
2019-07-03,43.33717727661133,111.12970733642578
2019-07-05,43.34550476074219,110.3251724243164
2019-07-08,43.254005432128906,109.94367218017578
2019-07-09,42.9129638671875,109.2635498046875
2019-07-10,43.104270935058594,111.47804260253906
2019-07-11,43.287269592285156,111.42827606201172
2019-07-12,43.353816986083984,110.54082489013672
2019-07-15,43.362144470214844,111.26236724853516
2019-07-16,43.370445251464844,110.97209930419922
2019-07-17,43.40373229980469,110.1261215209961
2019-07-18,43.278953552246094,110.20906829833984
2019-07-19,42.746604919433594,107.89507293701172
2019-07-22,42.60519027709961,108.05265808105469
2019-07-23,45.19211196899414,108.43418884277344
2019-07-24,44.73461151123047,107.16521453857422
2019-07-25,44.14402770996094,106.98274230957031
2019-07-26,45.05902099609375,108.83226776123047
2019-07-29,44.9092903137207,109.0893783569336
2019-07-30,44.68470764160156,108.21854400634766
2019-07-31,43.77803421020508,106.00407409667969
2019-08-01,43.278953552246094,105.4483642578125
2019-08-02,43.52849578857422,106.09530639648438
2019-08-05,42.962867736816406,103.17585754394531
2019-08-06,43.478580474853516,104.8760986328125
2019-08-07,44.23552322387695,105.97919464111328
2019-08-08,44.65974807739258,107.38085174560547
2019-08-09,44.43516159057617,106.65929412841797
2019-08-12,44.25216293334961,106.45195007324219
2019-08-13,44.501712799072266,107.7623519897461
2019-08-14,44.07749557495117,107.090576171875
2019-08-15,44.809478759765625,108.41761016845703
2019-08-16,45.25865173339844,109.2801284790039
2019-08-19,45.49156951904297,109.95197296142578
2019-08-20,44.817806243896484,109.52893829345703
2019-08-21,45.00079345703125,109.76119232177734
2019-08-22,45.32520294189453,110.02659606933594
2019-08-23,44.70135498046875,108.04434204101562
2019-08-26,45.366798400878906,110.9223403930664
2019-08-27,45.51652526855469,111.76829528808594
2019-08-28,45.8409309387207,112.12492370605469
2019-08-29,45.7910041809082,112.81336212158203
2019-08-30,45.78269577026367,113.40219116210938
2019-09-03,45.99896240234375,114.00765228271484
2019-09-04,46.38991928100586,115.40934753417969
2019-09-05,45.849239349365234,113.55953979492188
2019-09-06,45.940738677978516,114.72035217285156
2019-09-09,45.350162506103516,113.9103012084961
2019-09-10,45.25033950805664,113.45934295654297
2019-09-11,45.55811309814453,113.87686920166016
2019-09-12,45.8409309387207,114.653564453125
2019-09-13,45.46387481689453,113.94371032714844
2019-09-16,45.21250534057617,112.64092254638672
2019-09-17,45.447113037109375,113.3257064819336
2019-09-18,45.43873977661133,113.15869140625
2019-09-19,45.681732177734375,113.14197540283203
2019-09-20,45.17060470581055,112.49896240234375
2019-09-23,45.36333084106445,113.10858154296875
2019-09-24,45.49739456176758,113.04179382324219
2019-09-25,45.38845443725586,112.81629180908203
2019-09-26,45.57278823852539,113.3424072265625
2019-09-27,45.505767822265625,113.24219512939453
2019-09-30,45.61469650268555,114.49491119384766
2019-10-01,45.7906494140625,114.72035217285156
2019-10-02,44.47517013549805,111.85589599609375
2019-10-03,45.11195755004883,115.18801879882812
2019-10-04,45.69847869873047,117.15052795410156
2019-10-07,45.137088775634766,115.5303955078125
2019-10-08,44.894107818603516,114.61180114746094
2019-10-09,45.103580474853516,115.1212387084961
2019-10-10,44.96113586425781,115.15459442138672
2019-10-11,44.659507751464844,114.94585418701172
2019-10-14,44.659507751464844,114.78716278076172
2019-10-15,44.83545684814453,113.85183715820312
2019-10-16,44.81869888305664,113.9269790649414
2019-10-17,45.070064544677734,114.37796020507812
2019-10-18,45.89958190917969,113.78502655029297
2019-10-21,45.43873977661133,113.67644500732422
2019-10-22,45.120330810546875,114.12744140625
2019-10-23,45.782264709472656,114.78716278076172
2019-10-24,45.757137298583984,115.15459442138672
2019-10-25,45.03654479980469,114.11072540283203
2019-10-28,44.8857307434082,114.05224609375
2019-10-29,44.75165939331055,113.64306640625
2019-10-30,45.195743560791016,114.32783508300781
2019-10-31,45.606319427490234,114.5533218383789
2019-11-01,45.16223907470703,114.35286712646484
2019-11-04,44.52542495727539,112.87474822998047
2019-11-05,43.92215347290039,111.91433715820312
2019-11-06,44.24055480957031,112.27345275878906
2019-11-07,43.81322479248047,111.33815002441406
2019-11-08,43.74619674682617,111.17947387695312
2019-11-11,43.43618392944336,110.56144714355469
2019-11-12,43.3272590637207,110.21904754638672
2019-11-13,43.913780212402344,111.31305694580078
2019-11-14,44.09811782836914,111.34647369384766
2019-11-15,44.13163375854492,111.74732971191406
2019-11-18,44.43327331542969,111.95610809326172
2019-11-19,44.47517013549805,112.38200378417969
2019-11-20,44.592472076416016,111.68887329101562
2019-11-21,44.37460708618164,111.83084106445312
2019-11-22,44.43327331542969,111.96446990966797
2019-11-25,44.592472076416016,111.76404571533203
2019-11-26,45.16223907470703,113.3257064819336
2019-11-27,45.20412826538086,113.50110626220703
2019-11-29,45.077510833740234,113.43426513671875
2019-12-02,45.372947692871094,113.47602844238281
2019-12-03,45.415164947509766,113.12530517578125
2019-12-04,45.828792572021484,114.66190338134766
2019-12-05,45.744384765625,114.65769958496094
2019-12-06,45.93852996826172,115.51548767089844
2019-12-09,45.643089294433594,115.34729766845703
2019-12-10,45.389835357666016,114.59882354736328
2019-12-11,45.541786193847656,115.29686737060547
2019-12-12,45.702178955078125,115.3641128540039
2019-12-13,45.93852996826172,116.00325012207031
2019-12-16,45.93852996826172,115.26317596435547
2019-12-17,45.93852996826172,114.51471710205078
2019-12-18,45.508018493652344,114.34650421142578
2019-12-19,45.8541145324707,114.76702880859375
2019-12-20,46.40281677246094,115.98643493652344
2019-12-23,46.352176666259766,115.24637603759766
2019-12-24,46.1833381652832,115.12022399902344
2019-12-26,46.445030212402344,114.9520492553711
2019-12-27,46.72359085083008,115.6668472290039
2019-12-30,46.65605545043945,115.05292510986328
2019-12-31,46.72359085083008,114.93521118164062
2020-01-02,46.419700622558594,114.22036743164062
2020-01-03,46.16645812988281,114.06058502197266
2020-01-06,46.14957046508789,114.49789428710938
2020-01-07,45.795040130615234,112.6982192993164
2020-01-08,45.87945556640625,113.27850341796875
2020-01-09,46.71515655517578,113.35417175292969
2020-01-10,46.87554168701172,113.1355209350586
2020-01-13,47.38203430175781,114.8174819946289
2020-01-14,47.27229690551758,115.08657836914062
2020-01-15,47.863189697265625,117.06285095214844
2020-01-16,47.96448516845703,117.40766143798828
2020-01-17,48.06578063964844,118.7952651977539
2020-01-21,48.25994110107422,119.29985046386719
2020-01-22,48.63136672973633,120.5781478881836
2020-01-23,48.81708526611328,120.80517578125
2020-01-24,48.69046401977539,120.19125366210938
2020-01-27,48.52162551879883,119.53531646728516
2020-01-28,48.1248779296875,119.78759002685547
2020-01-29,48.1248779296875,119.19051361083984
2020-01-30,49.68655776977539,120.95654296875
2020-01-31,49.29823684692383,119.43438720703125
2020-02-03,49.450199127197266,119.84647369384766
2020-02-04,49.66967010498047,120.44355773925781
2020-02-05,49.678104400634766,121.351806640625
2020-02-06,49.796295166015625,121.37703704833984
2020-02-07,49.96512222290039,122.25164031982422
2020-02-10,50.43784713745117,122.49551391601562
2020-02-11,50.30277633666992,122.84873962402344
2020-02-12,50.150840759277344,122.84873962402344
2020-02-13,50.31966781616211,123.17671966552734
2020-02-14,50.60667037963867,123.61402130126953
2020-02-18,50.25213623046875,122.445068359375
2020-02-19,50.45473098754883,122.3862075805664
2020-02-20,50.41252136230469,122.0750732421875
2020-02-21,50.75861740112305,122.6552963256836
2020-02-24,49.509281158447266,119.95581817626953
2020-02-25,48.80864334106445,118.66068267822266
2020-02-26,48.62293243408203,119.4007339477539
2020-02-27,46.369056701660156,114.68290710449219
2020-02-28,45.15348434448242,111.03313446044922
2020-03-02,47.20476150512695,115.70048522949219
2020-03-03,47.322940826416016,114.01853942871094
2020-03-04,49.73720932006836,119.74552917480469
2020-03-05,47.89696502685547,116.92198944091797
2020-03-06,46.647621154785156,116.21080017089844
2020-03-09,43.77751541137695,110.1996078491211
2020-03-10,45.29698181152344,113.56925201416016
2020-03-11,44.07297134399414,109.85248565673828
2020-03-12,39.810020446777344,97.65229034423828
2020-03-13,41.27468490600586,107.90518188476562
2020-03-16,38.54121398925781,95.74734497070312
2020-03-17,40.17618942260742,108.1337890625
2020-03-18,38.19207000732422,102.3765869140625
2020-03-19,35.620391845703125,99.3455810546875
2020-03-20,32.61440658569336,87.99205780029297
2020-03-23,31.984268188476562,89.05036926269531
2020-03-24,33.59370422363281,96.38232421875
2020-03-25,35.43304443359375,95.24781799316406
2020-03-26,37.715213775634766,101.81781768798828
2020-03-27,36.45491409301758,101.98712158203125
2020-03-30,38.31980895996094,106.2373046875
2020-03-31,37.6811408996582,101.68231201171875
2020-04-01,35.86733627319336,100.00598907470703
2020-04-02,37.425682067871094,104.86572265625
2020-04-03,37.32349395751953,105.48379516601562
2020-04-06,39.741905212402344,111.04624938964844
2020-04-07,39.60564422607422,110.47053527832031
2020-04-08,40.72117614746094,112.27388763427734
2020-04-09,41.726009368896484,113.13746643066406
2020-04-13,39.96329879760742,110.8176498413086
2020-04-14,41.65788650512695,117.17595672607422
2020-04-15,40.54235076904297,114.32280731201172
2020-04-16,40.108055114746094,114.83922576904297
2020-04-17,40.92555618286133,116.45634460449219
2020-04-20,39.622676849365234,113.9163818359375
2020-04-21,38.643394470214844,110.85999298095703
2020-04-22,38.898868560791016,112.28236389160156
2020-04-23,38.37940979003906,110.28424835205078
2020-04-24,38.685970306396484,113.75552368164062
2020-04-27,39.835567474365234,113.84019470214844
2020-04-28,39.80150604248047,115.41497802734375
2020-04-29,40.12509536743164,112.90888214111328
2020-04-30,39.07768249511719,112.00296020507812
2020-05-01,38.83073425292969,110.18266296386719
2020-05-04,38.43902587890625,110.84304809570312
2020-05-05,38.66044235229492,111.47801971435547
2020-05-06,38.10691833496094,110.72452545166016
2020-05-07,37.979183197021484,111.37644958496094
2020-05-08,39.2650260925293,113.64546203613281
2020-05-11,38.7796516418457,113.77245330810547
2020-05-12,38.16653060913086,112.55328369140625
2020-05-13,37.41716003417969,112.5702133178711
2020-05-14,37.212791442871094,112.67180633544922
2020-05-15,36.838104248046875,115.10169219970703
2020-05-18,38.294254302978516,114.73763275146484
2020-05-19,37.928096771240234,111.52883911132812
2020-05-20,39.07768249511719,111.13090515136719
2020-05-21,38.46456527709961,110.24195098876953
2020-05-22,38.3453483581543,110.47053527832031
2020-05-26,39.24800109863281,109.85248565673828
2020-05-27,39.79299545288086,110.74991607666016
2020-05-28,40.09955596923828,112.00296020507812
2020-05-29,39.750404357910156,111.37644958496094
2020-06-01,40.01439666748047,112.59561157226562
2020-06-02,39.937747955322266,112.29082489013672
2020-06-03,40.78929901123047,112.45169067382812
2020-06-04,40.80633544921875,111.40479278564453
2020-06-05,41.80265426635742,113.00031280517578
2020-06-08,42.44983673095703,112.8040771484375
2020-06-09,41.726009368896484,113.45252990722656
2020-06-10,41.40242004394531,114.4422607421875
2020-06-11,38.7796516418457,109.07549285888672
2020-06-12,39.183502197265625,110.06523895263672
2020-06-15,39.78501510620117,111.32801055908203
2020-06-16,40.18887710571289,112.34333038330078
2020-06-17,40.02561569213867,112.42010498046875
2020-06-18,40.37792205810547,113.29039764404297
2020-06-19,39.54441833496094,112.01058197021484
2020-06-22,39.30380630493164,111.81432342529297
2020-06-23,39.21788024902344,112.07884216308594
2020-06-24,38.367191314697266,110.54302215576172
2020-06-25,38.607784271240234,112.12150573730469
2020-06-26,37.43915557861328,110.00552368164062
2020-06-29,38.11800003051758,111.83991241455078
2020-06-30,38.39297103881836,112.84673309326172
2020-07-01,38.513267517089844,112.93206787109375
2020-07-02,38.564823150634766,113.35013580322266
2020-07-06,38.86557388305664,113.73406982421875
2020-07-07,38.84838104248047,113.9644546508789
2020-07-08,38.72808837890625,114.51903533935547
2020-07-09,37.73131561279297,113.23068237304688
2020-07-10,38.79682922363281,114.72381591796875
2020-07-13,38.88276672363281,115.10777282714844
2020-07-14,39.41551208496094,115.62821197509766
2020-07-15,39.870941162109375,114.06681823730469
2020-07-16,39.65612030029297,114.22895812988281
2020-07-17,40.231842041015625,114.89446258544922
2020-07-20,39.63033676147461,113.57196807861328
2020-07-21,40.55836868286133,114.69818878173828
2020-07-22,41.658260345458984,116.04630279541016
2020-07-23,41.48639678955078,116.95924377441406
2020-07-24,41.66685485839844,116.08894348144531
2020-07-27,41.658260345458984,117.46265411376953
2020-07-28,41.40047073364258,117.21520233154297
2020-07-29,41.26298904418945,117.6844711303711
2020-07-30,40.979427337646484,117.47972106933594
2020-07-31,40.59274673461914,117.45408630371094
2020-08-03,39.78501510620117,116.635009765625
2020-08-04,40.120140075683594,117.2919692993164
2020-08-05,40.57555389404297,116.25106048583984
2020-08-06,40.798973083496094,115.91834259033203
2020-08-07,41.07394790649414,116.66914367675781
2020-08-10,41.00519943237305,116.02068328857422
2020-08-11,41.18564987182617,115.28693389892578
2020-08-12,41.615299224853516,117.57354736328125
2020-08-13,41.572330474853516,117.82952880859375
2020-08-14,41.632484436035156,117.36878204345703
2020-08-17,41.42624282836914,117.67594909667969
2020-08-18,41.606693267822266,117.83805084228516
2020-08-19,40.704444885253906,116.4217300415039
2020-08-20,40.687259674072266,116.65206146240234
2020-08-21,40.627113342285156,116.43024444580078
2020-08-24,41.22002410888672,117.43706512451172
2020-08-25,41.16847229003906,117.1469497680664
2020-08-26,41.38328552246094,118.14522552490234
2020-08-27,41.443443298339844,118.08546447753906
2020-08-28,42.81829071044922,119.39942932128906
2020-08-31,42.560508728027344,119.5018310546875
2020-09-01,42.20820236206055,118.7595443725586
2020-09-02,43.98692321777344,122.25774383544922
2020-09-03,43.37683868408203,119.7681655883789
2020-09-04,43.858028411865234,119.24397277832031
2020-09-08,42.80112075805664,116.48543548583984
2020-09-09,43.12763977050781,117.8260498046875
2020-09-10,42.964378356933594,115.80656433105469
2020-09-11,43.875221252441406,116.70887756347656
2020-09-14,43.927188873291016,117.44794464111328
2020-09-15,44.22172164916992,116.54560089111328
2020-09-16,43.996498107910156,115.9956283569336
2020-09-17,43.78860092163086,114.4659652709961
2020-09-18,43.701969146728516,112.97927856445312
2020-09-21,42.523887634277344,112.78164672851562
2020-09-22,43.017635345458984,113.56365203857422
2020-09-23,41.76157760620117,112.57537841796875
2020-09-24,42.18605041503906,113.07383728027344
2020-09-25,42.203369140625,114.7667465209961
2020-09-28,42.6884651184082,118.56509399414062
2020-09-29,42.376617431640625,117.8690185546875
2020-09-30,42.76641845703125,119.10650634765625
2020-10-01,42.60184097290039,120.9970474243164
2020-10-02,42.75777053833008,118.64242553710938
2020-10-05,42.77510070800781,118.53069305419922
2020-10-06,42.393951416015625,116.61437225341797
2020-10-07,42.9310188293457,117.74009704589844
2020-10-08,43.710636138916016,118.46199035644531
2020-10-09,44.01380920410156,118.96900939941406
2020-10-12,44.25636291503906,122.14002227783203
2020-10-13,43.502742767333984,123.35169982910156
2020-10-14,43.416114807128906,122.47513580322266
2020-10-15,43.30350112915039,121.53843688964844
2020-10-16,43.33815002441406,121.79624938964844
2020-10-19,42.98298645019531,120.03459930419922
2020-10-20,43.52872848510742,120.06037902832031
2020-10-21,43.30350112915039,119.9658432006836
2020-10-22,43.901214599609375,119.97443389892578
2020-10-23,43.76259994506836,119.93146514892578
2020-10-26,43.138912200927734,118.64242553710938
2020-10-27,43.22554397583008,119.55333709716797
2020-10-28,41.545021057128906,115.29955291748047
2020-10-29,41.59700393676758,115.14486694335938
2020-10-30,41.631649017333984,114.5433120727539
2020-11-02,42.116737365722656,116.1417007446289
2020-11-03,42.749107360839844,117.76587677001953
2020-11-04,42.59317398071289,118.47057342529297
2020-11-05,42.82706832885742,118.63385009765625
2020-11-06,42.835731506347656,118.91743469238281
2020-11-09,45.53840255737305,118.97757720947266
2020-11-10,46.75981140136719,121.78766632080078
2020-11-11,46.41331100463867,123.66104125976562
2020-11-12,45.919551849365234,123.60950469970703
2020-11-13,46.30070114135742,124.35713195800781
2020-11-16,46.64719009399414,125.25946807861328
2020-11-17,46.499942779541016,124.81257629394531
2020-11-18,45.57305908203125,123.21416473388672
2020-11-19,46.02350997924805,123.1626205444336
2020-11-20,45.625030517578125,123.24855041503906
2020-11-23,45.63370132446289,122.90481567382812
2020-11-24,46.101463317871094,123.77277374267578
2020-11-25,45.85026168823242,123.88449096679688
2020-11-27,45.65102005004883,124.26263427734375
2020-11-30,45.04861831665039,123.94464111328125
2020-12-01,45.432762145996094,125.52586364746094
2020-12-02,45.49387741088867,124.27980041503906
2020-12-03,46.07880401611328,125.01802825927734
2020-12-04,47.01294708251953,126.2297134399414
2020-12-07,46.26214599609375,125.81427764892578
2020-12-08,46.428016662597656,125.9441146850586
2020-12-09,46.558982849121094,126.09123229980469
2020-12-10,46.31452178955078,125.20845031738281
2020-12-11,46.57643508911133,125.46809387207031
2020-12-14,46.506591796875,124.82766723632812
2020-12-15,47.00422668457031,125.29499053955078
2020-12-16,46.32325744628906,125.39888000488281
2020-12-17,46.506591796875,126.10860443115234
2020-12-18,46.916927337646484,127.16441345214844
2020-12-21,46.10499954223633,125.84024047851562
2020-12-22,46.06134796142578,124.64588928222656
2020-12-23,46.3407096862793,124.9834213256836
2020-12-24,46.655006408691406,125.54600524902344
2020-12-28,47.283592224121094,127.14710998535156
2020-12-29,47.25740432739258,127.58849334716797
2020-12-30,47.528045654296875,127.49329376220703
2020-12-31,47.87726593017578,128.35012817382812
2021-01-04,46.06134796142578,124.8622817993164
2021-01-05,45.55500030517578,125.23442840576172
2021-01-06,44.10573959350586,123.70252990722656
2021-01-07,43.616844177246094,123.30443572998047
2021-01-08,44.59464645385742,124.78433990478516
2021-01-11,43.82637023925781,122.97550964355469
2021-01-12,43.747798919677734,122.40428161621094
2021-01-13,43.79145431518555,123.40826416015625
2021-01-14,42.979530334472656,122.68992614746094
2021-01-15,42.51682662963867,122.36971282958984
2021-01-19,42.35094451904297,122.94953918457031
2021-01-20,42.49936294555664,122.31774139404297
2021-01-21,42.73508071899414,120.8291244506836
2021-01-22,42.333492279052734,119.94635772705078
2021-01-25,42.586666107177734,121.32246398925781
2021-01-26,43.031917572021484,122.72454071044922
2021-01-27,42.368404388427734,119.4703598022461
2021-01-28,42.90968704223633,120.46564483642578
2021-01-29,42.036651611328125,118.1980972290039
2021-02-01,42.32475662231445,118.55294036865234
2021-02-02,42.74380874633789,119.76460266113281
2021-02-03,42.577938079833984,119.45303344726562
2021-02-04,42.78746032714844,120.88972473144531
2021-02-05,43.34620666503906,121.9975357055664
2021-02-08,43.5819206237793,121.51285552978516
2021-02-09,43.38986587524414,120.82049560546875
2021-02-10,43.302555084228516,119.17608642578125
2021-02-11,43.91368103027344,116.81331634521484
2021-02-12,44.25416564941406,115.86128997802734
2021-02-16,43.887481689453125,116.30271911621094
2021-02-17,43.76526641845703,116.37194061279297
2021-02-18,44.324005126953125,117.15951538085938
2021-02-19,43.747798919677734,114.68424224853516
2021-02-22,44.20178985595703,114.23422241210938
2021-02-23,44.12320327758789,114.91795349121094
2021-02-24,44.2716178894043,114.32076263427734
2021-02-25,43.80017852783203,112.51191711425781
2021-02-26,42.77000427246094,111.8108901977539
2021-03-01,43.56447219848633,113.04849243164062
2021-03-02,43.739070892333984,113.43798828125
2021-03-03,43.63431167602539,111.7676010131836
2021-03-04,43.599388122558594,112.3896255493164
2021-03-05,44.341468811035156,116.05364227294922
2021-03-08,45.08354187011719,115.26851654052734
2021-03-09,44.402584075927734,115.3731689453125
2021-03-10,44.90894317626953,116.53343963623047
2021-03-11,44.4200439453125,116.21940612792969
2021-03-12,44.33201599121094,116.06233978271484
2021-03-15,44.92180252075195,116.05364227294922
2021-03-16,45.08906936645508,116.90858459472656
2021-03-17,45.1066780090332,116.568359375
2021-03-18,44.516868591308594,115.61746978759766
2021-03-19,44.7281379699707,117.3360595703125
2021-03-22,44.89540100097656,120.2149429321289
2021-03-23,45.23871994018555,121.6631088256836
2021-03-24,45.35315704345703,121.0960464477539
2021-03-25,45.79330825805664,121.8114013671875
2021-03-26,46.691219329833984,124.48960876464844
2021-03-29,47.40425491333008,126.33036804199219
2021-03-30,46.78805160522461,124.35003662109375
2021-03-31,46.40072250366211,123.39915466308594
2021-04-01,46.22465133666992,123.2508544921875
2021-04-05,46.48875045776367,124.89088439941406
2021-04-06,46.823265075683594,125.33583068847656
2021-04-07,46.902488708496094,125.10902404785156
2021-04-08,46.76164627075195,124.35003662109375
2021-04-09,46.81446075439453,124.376220703125
2021-04-12,46.964111328125,124.76880645751953
2021-04-13,46.7352294921875,124.79495239257812
2021-04-14,46.72642517089844,123.97493743896484
2021-04-15,46.946510314941406,124.14939880371094
2021-04-16,47.254615783691406,125.76331329345703
2021-04-19,47.53630828857422,126.27803039550781
2021-04-20,47.68596649169922,127.11553192138672
2021-04-21,48.07329559326172,128.2234344482422
2021-04-22,47.923641204833984,127.4295654296875
2021-04-23,47.950042724609375,127.22019958496094
2021-04-26,47.23699951171875,125.06542205810547
2021-04-27,47.16658020019531,124.65541076660156
2021-04-28,47.175384521484375,123.73064422607422
2021-04-29,47.76518249511719,125.57140350341797
2021-04-30,47.51870346069336,125.76331329345703
2021-05-03,47.958866119384766,127.18534851074219
2021-05-04,47.6595458984375,125.58882904052734
2021-05-05,47.53630828857422,125.52776336669922
2021-05-06,48.01166915893555,126.98462677001953
2021-05-07,47.98525619506836,126.98462677001953
2021-05-10,48.33737564086914,127.99663543701172
2021-05-11,47.8180046081543,127.06318664550781
2021-05-12,47.5715217590332,125.82438659667969
2021-05-13,47.98525619506836,127.6912841796875
2021-05-14,48.178932189941406,127.8832015991211
2021-05-17,48.099700927734375,127.51679229736328
2021-05-18,47.83561706542969,126.94102478027344
2021-05-19,47.68596649169922,126.8712158203125
2021-05-20,48.1085090637207,128.4415283203125
2021-05-21,48.08210372924805,128.32814025878906
2021-05-24,48.240543365478516,128.98243713378906
2021-05-25,48.231746673583984,129.37498474121094
2021-05-26,48.44300842285156,129.37498474121094
2021-05-27,48.84796142578125,127.81340789794922
2021-05-28,48.67189407348633,129.0609130859375
2021-06-01,48.6630973815918,128.79051208496094
2021-06-02,48.85676193237305,129.30517578125
2021-06-03,48.97999954223633,129.76657104492188
2021-06-04,49.50819396972656,129.91595458984375
2021-06-07,49.332122802734375,129.8368377685547
2021-06-08,48.988807678222656,128.62416076660156
2021-06-09,48.83915328979492,128.38690185546875
2021-06-10,49.21767807006836,129.70506286621094
2021-06-11,49.4377555847168,129.78411865234375
2021-06-14,49.26923751831055,130.55743408203125
2021-06-15,49.14508056640625,130.56626892089844
2021-06-16,48.48874282836914,129.26565551757812
2021-06-17,48.73707962036133,130.51348876953125
2021-06-18,47.69049835205078,127.78933715820312
2021-06-21,48.21379470825195,128.7911376953125
2021-06-22,48.391178131103516,128.98448181152344
2021-06-23,48.00093078613281,127.2884292602539
2021-06-24,48.24040222167969,128.00901794433594
2021-06-25,48.178314208984375,128.6593017578125
2021-06-28,48.12510299682617,129.2129364013672
2021-06-29,47.77031707763672,129.1250457763672
2021-06-30,47.992061614990234,130.20591735839844
2021-07-01,47.85901641845703,130.23228454589844
2021-07-02,48.05413818359375,130.85621643066406
2021-07-06,47.78807067871094,131.049560546875
2021-07-07,48.178314208984375,131.62954711914062
2021-07-08,48.009796142578125,131.69102478027344
2021-07-09,48.302486419677734,131.3571319580078
2021-07-12,48.320220947265625,131.3834686279297
2021-07-13,48.799163818359375,134.41519165039062
2021-07-14,49.89896774291992,135.8036346435547
2021-07-15,50.058616638183594,136.42755126953125
2021-07-16,50.02314376831055,136.928466796875
2021-07-19,49.428890228271484,136.91090393066406
2021-07-20,49.5175895690918,136.928466796875
2021-07-21,50.15617370605469,136.41876220703125
2021-07-22,50.085227966308594,136.37484741210938
2021-07-23,50.56416702270508,138.12351989746094
2021-07-26,50.608516693115234,138.0269012451172
2021-07-27,50.78590774536133,138.7914276123047
2021-07-28,50.3246955871582,137.5172119140625
2021-07-29,50.599647521972656,137.7984161376953
2021-07-30,50.5819091796875,137.9214324951172
2021-08-02,50.4488639831543,137.36782836914062
2021-08-03,50.484344482421875,137.67539978027344
2021-08-04,49.757057189941406,135.37306213378906
2021-08-05,50.11183166503906,135.60153198242188
2021-08-06,50.23600387573242,135.6190948486328
2021-08-09,50.244869232177734,135.6366729736328
2021-08-10,50.37792205810547,135.70697021484375
2021-08-11,50.315826416015625,136.24302673339844
2021-08-12,50.41338348388672,136.2694091796875
2021-08-13,50.759300231933594,137.5435791015625
2021-08-16,50.98102951049805,138.88807678222656
2021-08-17,50.80363464355469,138.75625610351562
2021-08-18,50.11183166503906,137.33265686035156
2021-08-19,50.431129455566406,139.6438751220703
2021-08-20,50.23600387573242,139.15171813964844
2021-08-23,50.058616638183594,138.71234130859375
2021-08-24,49.67723083496094,136.98995971679688
2021-08-25,49.73044204711914,136.3836212158203
2021-08-26,49.2603759765625,135.88270568847656
2021-08-27,49.35794448852539,136.1551513671875
2021-08-30,49.82801055908203,137.08665466308594
2021-08-31,49.94331741333008,137.4293212890625
2021-09-01,50.28035354614258,138.76507568359375
2021-09-02,50.351295471191406,138.86679077148438
2021-09-03,50.315826416015625,138.99069213867188
2021-09-07,49.375675201416016,136.7256317138672
2021-09-08,50.040870666503906,138.663330078125
2021-09-09,49.544189453125,137.787353515625
2021-09-10,49.32246017456055,137.54849243164062
2021-09-13,49.73044204711914,137.8139190673828
2021-09-14,49.76618957519531,137.274169921875
2021-09-15,49.93598556518555,138.04397583007812
2021-09-16,49.46235656738281,137.63694763183594
2021-09-17,48.649169921875,136.37168884277344
2021-09-20,48.3095817565918,135.91162109375
2021-09-21,48.30064392089844,135.84967041015625
2021-09-22,48.37213134765625,136.26556396484375
2021-09-23,48.29171371459961,136.37168884277344
2021-09-24,48.15766906738281,136.43365478515625
2021-09-27,47.907447814941406,135.12416076660156
2021-09-28,47.04062271118164,133.64659118652344
2021-09-29,47.32658767700195,134.75254821777344
2021-09-30,46.88870620727539,133.08030700683594
2021-10-01,47.380210876464844,133.55810546875
2021-10-04,47.353397369384766,132.89450073242188
2021-10-05,47.43382263183594,133.68197631835938
2021-10-06,47.996803283691406,137.10609436035156
2021-10-07,48.14873123168945,138.37130737304688
2021-10-08,48.36320114135742,138.05282592773438
2021-10-11,48.46149826049805,138.23863220214844
2021-10-12,48.46149826049805,138.84913635253906
2021-10-13,48.47043228149414,139.78697204589844
2021-10-14,48.80107498168945,140.91064453125
2021-10-15,48.68490219116211,140.5125274658203
2021-10-18,48.20234680175781,139.8754425048828
2021-10-19,48.3900146484375,141.6538848876953
2021-10-20,48.81895446777344,142.72447204589844
2021-10-21,48.568729400634766,140.83987426757812
2021-10-22,48.65810012817383,141.53883361816406
2021-10-25,48.46149826049805,140.87525939941406
2021-10-26,48.675960540771484,142.60060119628906
2021-10-27,49.614288330078125,142.10513305664062
2021-10-28,50.07897186279297,142.9987335205078
2021-10-29,50.37385940551758,142.98106384277344
2021-11-01,50.195133209228516,142.68023681640625
2021-11-02,50.13258361816406,143.98971557617188
