Date,ticker,side,qty,price,notional,fees,slippage
2021-01-04,PEP,-1,-391.8848689901066,124.8622817993164,-48931.63894473088,0.0,0.0
2021-01-05,PEP,1,389.55940840420214,125.23442840576172,48786.24984158694,0.0,0.0
2021-01-05,KO,-1,-1044.336994366387,45.55500030517578,-47574.772097067114,0.0,0.0
2021-01-06,PEP,-1,-389.55940840420214,123.70252990722656,-48189.4843687623,0.0,0.0
2021-01-06,KO,1,1044.336994366387,44.10573959350586,46061.25552138846,0.0,0.0
2021-01-07,PEP,1,399.25123335892215,123.30443572998048,49229.44804382066,0.0,0.0
2021-01-07,KO,-1,-1097.5743533102159,43.616844177246094,-47872.72954127334,0.0,0.0
2021-01-08,PEP,-1,-399.25123335892215,124.78433990478516,-49820.30161086444,0.0,0.0
2021-01-08,KO,1,1097.5743533102159,44.59464645385742,48945.940242690274,0.0,0.0
2021-01-11,KO,-1,-1146.3461179542157,43.82637023925781,-50240.18938779736,0.0,0.0
2021-01-11,PEP,1,405.5004161366346,122.97550964355467,49866.62033507614,0.0,0.0
2021-01-12,KO,1,1146.3461179542157,43.747798919677734,50150.1194606142,0.0,0.0
2021-01-12,PEP,-1,-405.5004161366346,122.40428161621094,-49634.98713227935,0.0,0.0
2021-01-13,KO,-1,-1140.865641554137,43.79145431518555,-49960.16562188284,0.0,0.0
2021-01-13,PEP,1,406.585019610208,123.40826416015624,50175.95150361885,0.0,0.0
2021-01-14,PEP,-1,-406.585019610208,122.68992614746094,-49883.88602864038,0.0,0.0
2021-01-14,KO,1,1140.865641554137,42.979530334472656,49033.86944873364,0.0,0.0
2021-01-15,KO,-1,-1141.7752797184796,42.51682662963867,-48544.6616177978,0.0,0.0
2021-01-15,PEP,1,405.159252018254,122.36971282958984,49579.22131972516,0.0,0.0
2021-01-19,KO,-1,-21.56921499547093,42.35094451904297,-913.476627592499,0.0,0.0
2021-01-19,PEP,1,2.3721694279129224,122.94953918457033,291.6571380296196,0.0,0.0
2021-01-20,PEP,1,1.0664157460247452,122.31774139404295,130.44156544079019,0.0,0.0
2021-01-20,KO,-1,-12.660488808144464,42.49936294555664,-538.0627089254893,0.0,0.0
2021-01-21,KO,-1,-4.6062299425223046,42.73508071899414,-196.84760840393844,0.0,0.0
2021-01-21,PEP,-1,-1.9269351976699909,120.8291244506836,-232.82989280766992,0.0,0.0
2021-01-22,KO,1,1180.6112134646173,42.333492279052734,49979.39568976746,0.0,0.0
2021-01-22,PEP,-1,-406.67090199452167,119.94635772705078,-48778.693487817305,0.0,0.0
2021-01-25,KO,-1,-1169.9989600763026,42.586666107177734,-49826.35505851467,0.0,0.0
2021-01-25,PEP,1,413.80751724645245,121.3224639892578,50204.1476096169,0.0,0.0
2021-01-26,PEP,-1,-413.80751724645245,122.72454071044922,-50784.33749660217,0.0,0.0
2021-01-26,KO,1,1169.9989600763026,43.03191757202149,50347.29880935432,0.0,0.0
2021-01-27,PEP,1,412.1248312631297,119.4703598022461,49236.701874446066,0.0,0.0
2021-01-27,KO,-1,-1174.0764086619308,42.368404388427734,-49743.74406510162,0.0,0.0
2021-01-28,PEP,-1,-412.1248312631297,120.46564483642578,-49646.88355121609,0.0,0.0
2021-01-28,KO,1,1174.0764086619308,42.90968704223633,50379.25125935622,0.0,0.0
2021-01-29,KO,-1,-1180.124687765129,42.036651611328125,-49608.49035751011,0.0,0.0
2021-01-29,PEP,1,418.5138479767094,118.1980972290039,49467.54049483566,0.0,0.0
2021-02-01,KO,1,1180.124687765129,42.32475662231445,49948.49019364392,0.0,0.0
2021-02-01,PEP,-1,-418.5138479767094,118.55294036865234,-49616.047262638065,0.0,0.0
2021-02-02,KO,-1,-1189.438218398106,42.74380874633789,-50841.119722793526,0.0,0.0
2021-02-02,PEP,1,423.0186540408267,119.7646026611328,50662.66101944681,0.0,0.0
2021-02-03,PEP,-1,-423.0186540408267,119.45303344726562,-50530.86142995615,0.0,0.0
2021-02-03,KO,1,1189.438218398106,42.577938079833984,50643.82681274261,0.0,0.0
2021-02-04,PEP,1,417.4856250429201,120.88972473144533,50469.72229077401,0.0,0.0
2021-02-04,KO,-1,-1169.760053361735,42.78746032714844,-50051.06187549827,0.0,0.0
2021-02-05,KO,1,1169.760053361735,43.34620666503906,50704.66102152488,0.0,0.0
2021-02-05,PEP,-1,-417.4856250429201,121.9975357055664,-50932.21744773435,0.0,0.0
2021-02-08,KO,-1,-1168.5666692462053,43.5819206237793,-50928.37982268228,0.0,0.0
2021-02-08,PEP,1,413.6000814881019,121.51285552978516,50257.726948971096,0.0,0.0
2021-02-09,PEP,-1,-413.6000814881019,120.82049560546876,-49971.36682785474,0.0,0.0
2021-02-09,KO,1,1168.5666692462053,43.38986587524414,50703.951044873626,0.0,0.0
2021-02-10,PEP,1,411.4790964462524,119.17608642578124,49038.46836048095,0.0,0.0
2021-02-10,KO,-1,-1147.2647208833391,43.30255508422851,-49679.49377224284,0.0,0.0
2021-02-11,KO,1,1147.2647208833391,43.91368103027344,50380.61701015664,0.0,0.0
2021-02-11,PEP,-1,-411.4790964462524,116.81331634521484,-48066.23786261925,0.0,0.0
2021-02-12,PEP,1,419.54725565802397,115.86128997802734,48609.28624727989,0.0,0.0
2021-02-12,KO,-1,-1154.666275529104,44.25416564941406,-51098.79262705695,0.0,0.0
2021-02-16,PEP,-1,-419.54725565802397,116.30271911621094,-48794.4866307723,0.0,0.0
2021-02-16,KO,1,1154.666275529104,43.887481689453125,50675.39502471259,0.0,0.0
2021-02-17,PEP,1,431.5505205360851,116.37194061279295,50220.37154724518,0.0,0.0
2021-02-17,KO,-1,-1129.8371411203414,43.76526641845703,-49447.62349059957,0.0,0.0
2021-02-18,KO,1,1129.8371411203414,44.324005126953125,50078.90723564007,0.0,0.0
2021-02-18,PEP,-1,-431.5505205360851,117.15951538085938,-50560.24984836533,0.0,0.0
2021-02-19,KO,-1,-1142.45848572999,43.747798919677734,-49980.04410779511,0.0,0.0
2021-02-19,PEP,1,429.6568376939434,114.68424224853516,49274.86885783175,0.0,0.0
2021-02-22,PEP,-1,-429.6568376939434,114.23422241210938,-49081.51475801351,0.0,0.0
2021-02-22,KO,1,1142.45848572999,44.20178985595703,50498.7099053919,0.0,0.0
2021-02-23,PEP,1,435.9796866568968,114.91795349121094,50101.89335434998,0.0,0.0
2021-02-23,KO,-1,-1142.914643358435,44.12320327758789,-50429.05513783609,0.0,0.0
2021-02-24,PEP,-1,-435.9796866568968,114.32076263427734,-49841.53027166971,0.0,0.0
2021-02-24,KO,1,1142.914643358435,44.2716178894043,50598.68037096942,0.0,0.0
2021-02-25,PEP,1,435.0930249016666,112.5119171142578,48953.150354728015,0.0,0.0
2021-02-25,KO,-1,-1133.1906182205314,43.80017852783203,-49633.951384123626,0.0,0.0
2021-02-26,PEP,-1,-435.0930249016666,111.8108901977539,-48648.13843308885,0.0,0.0
2021-02-26,KO,1,1133.1906182205314,42.77000427246094,48466.56758280478,0.0,0.0
2021-03-01,PEP,1,444.3973694735299,113.04849243164062,50238.45265956935,0.0,0.0
2021-03-01,KO,-1,-1141.5478584916818,43.56447219848633,-49730.92994450248,0.0,0.0
2021-03-02,KO,1,1141.5478584916818,43.739070892333984,49930.242709559716,0.0,0.0
2021-03-02,PEP,-1,-444.3973694735299,113.43798828125,-50411.54359055661,0.0,0.0
2021-03-03,PEP,1,442.2880741221254,111.7676010131836,49433.47700137109,0.0,0.0
2021-03-03,KO,-1,-1147.7242228987059,43.63431167602539,-50080.15646008617,0.0,0.0
2021-03-04,PEP,-1,-442.2880741221254,112.3896255493164,-49708.59103551397,0.0,0.0
2021-03-04,KO,1,1147.7242228987059,43.599388122558594,50040.07385182263,0.0,0.0
2021-03-05,KO,-1,-1145.8872176382285,44.34146881103515,-50810.32232186936,0.0,0.0
2021-03-05,PEP,1,447.3568328097355,116.05364227294922,51917.3898432606,0.0,0.0
2021-03-08,PEP,-1,-447.3568328097355,115.26851654052734,-51566.15848224692,0.0,0.0
2021-03-08,KO,1,1145.8872176382285,45.08354187011719,51660.654354825165,0.0,0.0
2021-03-09,KO,-1,-1127.6126240445294,44.402584075927734,-50068.91434421471,0.0,0.0
2021-03-09,PEP,1,430.83525015444025,115.3731689453125,49706.82810366421,0.0,0.0
2021-03-10,KO,1,1127.6126240445294,44.90894317626953,50639.89125805995,0.0,0.0
2021-03-10,PEP,-1,-430.83525015444025,116.53343963623048,-50206.71361703272,0.0,0.0
2021-03-11,PEP,1,433.3763253369617,116.21940612792967,50366.73916056613,0.0,0.0
2021-03-11,KO,-1,-1126.0605895030967,44.4200439453125,-50019.660870812055,0.0,0.0
2021-03-12,KO,1,1126.0605895030967,44.33201599121094,49920.536060923696,0.0,0.0
2021-03-12,PEP,-1,-433.3763253369617,116.06233978271484,-50298.670325042825,0.0,0.0
2021-03-15,KO,-1,-1125.6179769105413,44.92180252075195,-50564.78847258367,0.0,0.0
2021-03-15,PEP,1,430.22074940704823,116.05364227294922,49928.684950085706,0.0,0.0
2021-03-16,PEP,-1,-430.22074940704823,116.90858459472656,-50296.49887646056,0.0,0.0
2021-03-16,KO,1,1125.6179769105413,45.08906936645508,50753.06704104823,0.0,0.0
2021-03-17,PEP,1,430.83525015444025,116.568359375,50221.75827142082,0.0,0.0
2021-03-17,KO,-1,-1113.045274104977,45.1066780090332,-50205.77478852929,0.0,0.0
2021-03-18,KO,1,1113.045274104977,44.516868591308594,49549.29020350831,0.0,0.0
2021-03-18,PEP,-1,-430.83525015444025,115.61746978759766,-49812.081518163075,0.0,0.0
2021-03-19,KO,-1,-1108.483315707418,44.7281379699707,-49580.39468237198,0.0,0.0
2021-03-19,PEP,1,428.93286195399025,117.3360595703125,50329.291841898026,0.0,0.0
2021-03-22,KO,1,1108.483315707418,44.89540100097656,49765.80296157663,0.0,0.0
2021-03-22,PEP,-1,-428.93286195399025,120.2149429321289,-51564.139521513665,0.0,0.0
2021-03-23,KO,-1,-1117.8645539317708,45.23871994018555,-50570.76148637982,0.0,0.0
2021-03-23,PEP,1,426.1264625989761,121.6631088256836,51843.87019268282,0.0,0.0
2021-03-24,PEP,-1,-426.1264625989761,121.0960464477539,-51602.229907502675,0.0,0.0
2021-03-24,KO,1,1117.8645539317708,45.35315704345703,50698.68666778164,0.0,0.0
2021-03-25,KO,-1,-1105.247895300968,45.79330825805664,-50612.957571085535,0.0,0.0
2021-03-25,PEP,1,410.9709219385391,121.8114013671875,50060.94392249847,0.0,0.0
2021-03-26,KO,1,1105.247895300968,46.691219329833984,51605.37189333488,0.0,0.0
2021-03-26,PEP,-1,-410.9709219385391,124.48960876464844,-51161.60928577561,0.0,0.0
2021-03-29,KO,-1,-1091.862586521105,47.40425491333008,-51758.93238177438,0.0,0.0
2021-03-29,PEP,1,410.47060815990716,126.3303680419922,51854.90299926144,0.0,0.0
2021-03-30,KO,1,1091.862586521105,46.78805160522461,51086.12304396348,0.0,0.0
2021-03-30,PEP,-1,-410.47060815990716,124.35003662109376,-51042.035156567086,0.0,0.0
2021-03-31,KO,-1,-1054.7576391911605,46.40072250366211,-48941.5165247268,0.0,0.0
2021-03-31,PEP,1,395.7876540293147,123.39915466308594,48839.86193330335,0.0,0.0
2021-04-01,KO,1,1054.7576391911605,46.22465133666992,48755.80411630049,0.0,0.0
2021-04-01,PEP,-1,-395.7876540293147,123.2508544921875,-48781.16655657131,0.0,0.0
2021-04-05,KO,-1,-1077.5694278478923,46.48875045776367,-50094.85623213584,0.0,0.0
2021-04-05,PEP,1,405.18916143723936,124.89088439941406,50604.43272095378,0.0,0.0
2021-04-06,KO,1,1077.5694278478923,46.823265075683594,50455.318957574564,0.0,0.0
2021-04-06,PEP,-1,-405.18916143723936,125.33583068847656,-50784.72013470363,0.0,0.0
2021-04-07,KO,-1,-1075.5290152491064,46.902488708496094,-50444.98749338114,0.0,0.0
2021-04-07,PEP,1,400.34947498726,125.10902404785156,50087.33209372586,0.0,0.0
2021-04-08,KO,1,1075.5290152491064,46.76164627075195,50293.507365008896,0.0,0.0
2021-04-08,PEP,-1,-400.34947498726,124.35003662109376,-49783.47187590144,0.0,0.0
2021-04-09,KO,-1,-1066.0415124398892,46.81446075439453,-49906.15854667258,0.0,0.0
2021-04-09,PEP,1,399.6514270695298,124.376220703125,49707.134097518705,0.0,0.0
2021-04-12,KO,1,1066.0415124398892,46.964111328125,50065.692270629705,0.0,0.0
2021-04-12,PEP,-1,-399.6514270695298,124.76880645751952,-49864.03155450964,0.0,0.0
2021-04-13,PEP,1,402.0061046825467,124.79495239257812,50168.3326953842,0.0,0.0
2021-04-13,KO,-1,-1068.0460523152867,46.7352294921875,-49915.37736317982,0.0,0.0
2021-04-14,KO,1,1068.0460523152867,46.72642517089844,49905.973942583725,0.0,0.0
2021-04-14,PEP,-1,-402.0061046825467,123.97493743896484,-49838.68167810068,0.0,0.0
2021-04-15,KO,-1,-1069.8567342727665,46.946510314941406,-50226.04021104596,0.0,0.0
2021-04-15,PEP,1,400.65723045200366,124.14939880371094,49741.35428697612,0.0,0.0
2021-04-16,KO,1,1069.8567342727665,47.254615783691406,50555.66892165442,0.0,0.0
2021-04-16,PEP,-1,-400.65723045200366,125.76331329345705,-50387.98079662416,0.0,0.0
2021-04-19,KO,-1,-1065.041888408195,47.53630828857422,-50628.15954761722,0.0,0.0
2021-04-19,PEP,1,402.7405729048561,126.2780303955078,50857.286306783644,0.0,0.0
2021-04-20,PEP,-1,-402.7405729048561,127.11553192138672,-51194.58215112481,0.0,0.0
2021-04-20,KO,1,1065.041888408195,47.68596649169922,50787.55180288925,0.0,0.0
2021-04-21,PEP,1,395.9516936033767,128.2234344482422,50770.28602942305,0.0,0.0
2021-04-21,KO,-1,-1051.8275777006006,48.07329559326172,-50564.818055945434,0.0,0.0
2021-04-22,PEP,-1,-395.9516936033767,127.4295654296875,-50455.952247027075,0.0,0.0
2021-04-22,KO,1,1051.8275777006006,47.923641204833984,50407.40744307322,0.0,0.0
2021-04-23,KO,-1,-1040.0784756476803,47.950042724609375,-49871.80734425286,0.0,0.0
2021-04-23,PEP,1,389.94432035887064,127.22019958496094,49608.79426307747,0.0,0.0
2021-04-26,PEP,-1,-389.94432035887064,125.06542205810548,-48768.55100484325,0.0,0.0
2021-04-26,KO,1,1040.0784756476803,47.23699951171875,49130.18644631866,0.0,0.0
2021-04-27,PEP,1,393.0193488386151,124.65541076660156,48991.98836869984,0.0,0.0
2021-04-27,KO,-1,-1042.751938453196,47.16658020019531,-49183.0429339618,0.0,0.0
2021-04-28,KO,1,1042.751938453196,47.175384521484375,49192.22365705273,0.0,0.0
2021-04-28,PEP,-1,-393.0193488386151,123.73064422607422,-48628.537225114036,0.0,0.0
2021-04-29,PEP,1,401.1057337384051,125.57140350341795,50367.40993879979,0.0,0.0
2021-04-29,KO,-1,-1060.0726147153011,47.76518249511719,-50634.56189995241,0.0,0.0
2021-04-30,KO,1,1060.0726147153011,47.51870346069336,50373.27622545824,0.0,0.0
2021-04-30,PEP,-1,-401.1057337384051,125.76331329345705,-50444.386055945004,0.0,0.0
2021-05-03,PEP,1,398.17982920481603,127.1853485107422,50642.640347362336,0.0,0.0
2021-05-03,KO,-1,-1046.7875843478932,47.958866119384766,-50202.7456131748,0.0,0.0
2021-05-04,KO,1,1046.7875843478932,47.6595458984375,49889.420922142934,0.0,0.0
2021-05-04,PEP,-1,-398.17982920481603,125.58882904052734,-50006.938497390016,0.0,0.0
2021-05-05,KO,-1,-1042.5600946347274,47.53630828857422,-49559.458067921514,0.0,0.0
2021-05-05,PEP,1,393.1270432126618,125.52776336669922,49348.35845344915,0.0,0.0
2021-05-06,KO,1,1042.5600946347274,48.01166915893555,50055.05034191107,0.0,0.0
2021-05-06,PEP,-1,-393.1270432126618,126.98462677001952,-49921.0908555612,0.0,0.0
2021-05-07,KO,-1,-1051.8275777006006,47.98525619506836,-50472.21578900149,0.0,0.0
2021-05-07,PEP,1,398.3182577222937,126.98462677001952,50580.29529254991,0.0,0.0
2021-05-10,KO,1,1051.8275777006006,48.33737564086914,50842.58473273941,0.0,0.0
2021-05-10,PEP,-1,-398.3182577222937,127.99663543701172,-50983.3968215861,0.0,0.0
2021-05-11,KO,-1,-1041.9867260214546,47.8180046081543,-49825.726066529525,0.0,0.0
2021-05-11,PEP,1,393.7484502793748,127.0631866455078,50030.93282922765,0.0,0.0
2021-05-12,PEP,-1,-393.7484502793748,125.82438659667967,-49543.157229795564,0.0,0.0
2021-05-12,KO,1,1041.9867260214546,47.5715217590332,49568.8942095534,0.0,0.0
2021-05-13,KO,-1,-1045.631251444432,47.98525619506836,-50174.88348613102,0.0,0.0
2021-05-13,PEP,1,393.5050058164719,127.6912841796875,50247.159523840695,0.0,0.0
2021-05-14,KO,1,1045.631251444432,48.178932189941406,50377.39715902487,0.0,0.0
2021-05-14,PEP,-1,-393.5050058164719,127.8832015991211,-50322.67998909119,0.0,0.0
2021-05-17,KO,-1,-1041.9867260214546,48.099700927734375,-50119.249892301064,0.0,0.0
2021-05-17,PEP,1,391.5694036692424,127.51679229736328,49931.67431769318,0.0,0.0
2021-05-18,KO,1,1041.9867260214546,47.83561706542969,49844.0780132231,0.0,0.0
2021-05-18,PEP,-1,-391.5694036692424,126.94102478027344,-49706.22137437419,0.0,0.0
2021-05-19,KO,-1,-1039.5075028661959,47.68596649169922,-49569.919949547344,0.0,0.0
2021-05-19,PEP,1,392.10522080419264,126.8712158203125,49746.86609292001,0.0,0.0
2021-05-20,PEP,-1,-392.10522080419264,128.4415283203125,-50362.59382246409,0.0,0.0
2021-05-20,KO,1,1039.5075028661959,48.1085090637207,50009.15612344406,0.0,0.0
2021-05-21,PEP,1,394.10042440844046,128.32814025878906,50574.174539534644,0.0,0.0
2021-05-21,KO,-1,-1048.5265095487493,48.08210372924805,-50415.36039498936,0.0,0.0
2021-05-24,KO,1,1048.5265095487493,48.24054336547851,50581.48855374026,0.0,0.0
2021-05-24,PEP,-1,-394.10042440844046,128.98243713378906,-50832.03321566126,0.0,0.0
2021-05-25,KO,-1,-1039.8879442037664,48.231746673583984,-50155.6118937501,0.0,0.0
2021-05-25,PEP,1,389.6261560338131,129.37498474121094,50407.87799165124,0.0,0.0
2021-05-26,PEP,-1,-389.6261560338131,129.37498474121094,-50407.87799165124,0.0,0.0
2021-05-26,KO,1,1039.8879442037664,48.44300842285156,50375.30043988485,0.0,0.0
2021-05-27,PEP,1,386.47347553327336,127.81340789794922,49396.49197007236,0.0,0.0
2021-05-27,KO,-1,-1036.661606687872,48.84796142578125,-50638.80617507759,0.0,0.0
2021-05-28,KO,1,1036.661606687872,48.67189407348633,50456.28391076226,0.0,0.0
2021-05-28,PEP,-1,-386.47347553327336,129.0609130859375,-49878.61963581999,0.0,0.0
2021-06-01,PEP,1,391.1952652097484,128.79051208496094,50382.238531575604,0.0,0.0
2021-06-01,KO,-1,-1023.5841689313717,48.6630973815918,-49810.776090963045,0.0,0.0
2021-06-02,KO,1,1023.5841689313717,48.85676193237305,50009.00805922594,0.0,0.0
2021-06-02,PEP,-1,-391.1952652097484,129.30517578125,-50583.57253273923,0.0,0.0
2021-06-03,PEP,1,388.22735611933774,129.76657104492188,50378.932789442224,0.0,0.0
2021-06-03,KO,-1,-1027.472616630316,48.97999954223633,-50325.60829221324,0.0,0.0
2021-06-04,PEP,-1,-388.22735611933774,129.91595458984375,-50436.92756813498,0.0,0.0
2021-06-04,KO,1,1027.472616630316,49.50819396972656,50868.31360271618,0.0,0.0
2021-06-07,PEP,1,385.3072451355078,129.8368377685547,50027.07427770766,0.0,0.0
2021-06-07,KO,-1,-1020.8248360003374,49.332122802734375,-50359.45616964983,0.0,0.0
2021-06-08,KO,1,1020.8248360003374,48.988807678222656,50008.991563973716,0.0,0.0
2021-06-08,PEP,-1,-385.3072451355078,128.62416076660156,-49559.82104284591,0.0,0.0
2021-06-09,PEP,1,385.0987197418447,128.38690185546875,49441.63153616288,0.0,0.0
2021-06-09,KO,-1,-1013.5383834978333,48.83915328979492,-49500.35647674163,0.0,0.0
2021-06-10,PEP,-1,-385.0987197418447,129.70506286621094,-49949.25365381331,0.0,0.0
2021-06-10,KO,1,1013.5383834978333,49.21767807006836,49884.00587065384,0.0,0.0
2021-06-11,KO,-1,-1023.7687722249608,49.4377555847168,-50612.83033652321,0.0,0.0
2021-06-11,PEP,1,389.44782744494745,129.78411865234375,50544.143046012556,0.0,0.0
2021-06-14,PEP,-1,-389.44782744494745,130.55743408203125,-50845.30906003401,0.0,0.0
2021-06-14,KO,1,1023.7687722249608,49.26923751831055,50440.306802580766,0.0,0.0
2021-06-15,KO,-1,-1011.3727738776438,49.14508056640625,-49703.996454886576,0.0,0.0
2021-06-15,PEP,1,385.2551492369907,130.56626892089844,50301.32741843779,0.0,0.0
2021-06-16,KO,1,1011.3727738776438,48.48874282836914,49040.194336167406,0.0,0.0
2021-06-16,PEP,-1,-385.2551492369907,129.26565551757812,-49800.25940764199,0.0,0.0
2021-06-17,PEP,1,382.9472988179798,130.51348876953125,49979.787983602735,0.0,0.0
2021-06-17,KO,-1,-1017.3958293229077,48.73707962036133,-49584.9015391341,0.0,0.0
2021-06-18,PEP,-1,-382.9472988179798,127.78933715820312,-48936.58148247398,0.0,0.0
2021-06-18,KO,1,1017.3958293229077,47.69049835205078,48520.11412170747,0.0,0.0
2021-06-21,PEP,1,383.10216416245737,128.7911376953125,49340.16357601926,0.0,0.0
2021-06-21,KO,-1,-1025.9129268613594,48.21379470825195,-49463.15524423549,0.0,0.0
2021-06-22,KO,1,1025.9129268613594,48.39117813110352,49645.135190749825,0.0,0.0
2021-06-22,PEP,-1,-383.10216416245737,128.98448181152344,-49414.23412536775,0.0,0.0
2021-06-23,PEP,1,388.22547028264825,127.2884292602539,49416.61031110168,0.0,0.0
2021-06-23,KO,-1,-1037.0475981522843,48.00093078613281,-49779.249980833076,0.0,0.0
2021-06-24,PEP,-1,-388.22547028264825,128.00901794433594,-49696.361191859774,0.0,0.0
2021-06-24,KO,1,1037.0475981522843,48.24040222167969,50027.59325789304,0.0,0.0
2021-06-25,PEP,1,392.80868096635874,128.6593017578125,50538.49061753905,0.0,0.0
2021-06-25,KO,-1,-1041.6464677065119,48.178314208984375,-50184.770815843025,0.0,0.0
2021-06-28,KO,1,1041.6464677065119,48.12510299682617,50129.343544656054,0.0,0.0
2021-06-28,PEP,-1,-392.80868096635874,129.2129364013672,-50755.96311161105,0.0,0.0
2021-06-29,PEP,1,388.62328115319406,129.1250457763672,50180.998968668195,0.0,0.0
2021-06-29,KO,-1,-1037.811322810376,47.77031707763672,-49576.57595741325,0.0,0.0
2021-06-30,PEP,-1,-388.62328115319406,130.20591735839844,-50601.050829382424,0.0,0.0
2021-06-30,KO,1,1037.811322810376,47.992061614990234,49806.70494905008,0.0,0.0
2021-07-01,PEP,1,387.2215471396265,130.23228454589844,50428.74670939086,0.0,0.0
2021-07-01,KO,-1,-1046.6750706037722,47.85901641845703,-50092.839388815606,0.0,0.0
2021-07-02,PEP,-1,-387.2215471396265,130.85621643066406,-50670.346579119556,0.0,0.0
2021-07-02,KO,1,1046.6750706037722,48.05413818359375,50297.06847611641,0.0,0.0
2021-07-06,KO,-1,-1044.7352190196139,47.78807067871094,-49925.880487047856,0.0,0.0
2021-07-06,PEP,1,383.92937799058757,131.049560546875,50313.77626670156,0.0,0.0
2021-07-07,PEP,-1,-383.92937799058757,131.62954711914062,-50536.450150634395,0.0,0.0
2021-07-07,KO,1,1044.7352190196139,48.178314208984375,50333.58164711906,0.0,0.0
2021-07-08,KO,-1,-1046.2862235255388,48.009796142578125,-50231.988298249045,0.0,0.0
2021-07-08,PEP,1,381.53504514893467,131.69102478027344,50244.7410852511,0.0,0.0
2021-07-09,PEP,-1,-381.53504514893467,131.3571319580078,-50117.34927223308,0.0,0.0
2021-07-09,KO,1,1046.2862235255388,48.302486419677734,50538.22610293824,0.0,0.0
2021-07-12,KO,-1,-1041.454120144802,48.320220947265625,-50323.29319183695,0.0,0.0
2021-07-12,PEP,1,379.6765959064031,131.3834686279297,49883.22812702805,0.0,0.0
2021-07-13,PEP,-1,-379.6765959064031,134.41519165039062,-51034.30240392709,0.0,0.0
2021-07-13,KO,1,1041.454120144802,48.799163818359375,50822.09021825151,0.0,0.0
2021-07-14,KO,-1,-1034.7634803774513,49.89896774291992,-51633.62952890599,0.0,0.0
2021-07-14,PEP,1,380.5653825565915,135.8036346435547,51682.16217069997,0.0,0.0
2021-07-15,KO,1,1034.7634803774513,50.058616638183594,51798.828375407444,0.0,0.0
2021-07-15,PEP,-1,-380.5653825565915,136.42755126953125,-51919.60324014816,0.0,0.0
2021-07-16,KO,-1,-1002.0247364154023,50.02314376831055,-50124.42744911115,0.0,0.0
2021-07-16,PEP,1,368.1786583344073,136.928466796875,50414.13919306088,0.0,0.0
2021-07-19,KO,1,1002.0247364154023,49.42889022827149,49528.9707022896,0.0,0.0
2021-07-19,PEP,-1,-368.1786583344073,136.91090393066406,-50407.67292054283,0.0,0.0
2021-07-20,KO,-1,-999.5373387882669,49.5175895690918,-49494.67970109966,0.0,0.0
2021-07-20,PEP,1,365.1541653071449,136.928466796875,50000.0,0.0,0.0
2021-07-21,PEP,-1,-365.1541653071449,136.41876220703125,-49813.879245942386,0.0,0.0
2021-07-21,KO,1,999.5373387882669,50.15617370605469,50132.968389951944,0.0,0.0
2021-07-22,KO,-1,-1009.74220342925,50.085227966308594,-50573.16844595673,0.0,0.0
2021-07-22,PEP,1,365.1541653071449,136.37484741210938,49797.84357565805,0.0,0.0
2021-07-23,PEP,-1,-365.1541653071449,138.12351989746094,-50436.37861744217,0.0,0.0
2021-07-23,KO,1,1009.74220342925,50.56416702270508,51056.773424070845,0.0,0.0
2021-07-26,PEP,1,366.63652388116446,138.0269012451172,50605.703274598534,0.0,0.0
2021-07-26,KO,-1,-998.2983412521168,50.608516693115234,-50522.398267967,0.0,0.0
2021-07-27,KO,1,998.2983412521168,50.78590774536133,50699.48746117724,0.0,0.0
2021-07-27,PEP,-1,-366.63652388116446,138.7914276123047,-50886.006564279654,0.0,0.0
2021-07-28,PEP,1,362.24822515725924,137.5172119140625,49815.365944443845,0.0,0.0
2021-07-28,KO,-1,-987.9760022052175,50.3246955871582,-49719.591558395114,0.0,0.0
2021-07-29,KO,1,987.9760022052175,50.599647521972656,49991.23747175169,0.0,0.0
2021-07-29,PEP,-1,-362.24822515725924,137.7984161376953,-49917.23167536156,0.0,0.0
2021-07-30,PEP,1,363.5908502220514,137.9214324951172,50146.97090474293,0.0,0.0
2021-07-30,KO,-1,-993.5479870594377,50.5819091796875,-50255.55404710181,0.0,0.0
2021-08-02,PEP,-1,-363.5908502220514,137.36782836914062,-49945.685509892675,0.0,0.0
2021-08-02,KO,1,993.5479870594377,50.4488639831543,50123.36725989832,0.0,0.0
2021-08-03,PEP,1,362.52523698062765,137.67539978027344,49910.80693174628,0.0,0.0
2021-08-03,KO,-1,-988.4957054977833,50.484344482421875,-49903.55771574473,0.0,0.0
2021-08-04,KO,1,988.4957054977833,49.757057189941406,49184.63735046468,0.0,0.0
2021-08-04,PEP,-1,-362.52523698062765,135.37306213378906,-49076.151430845115,0.0,0.0
2021-08-05,PEP,1,363.1730874201112,135.60153198242188,49246.8270289531,0.0,0.0
2021-08-05,KO,-1,-990.4060459259698,50.11183166503906,-49631.06105347915,0.0,0.0
2021-08-06,KO,1,990.4060459259698,50.23600387573242,49754.04196168584,0.0,0.0
2021-08-06,PEP,-1,-363.1730874201112,135.6190948486328,-49253.20538929888,0.0,0.0
2021-08-09,PEP,1,368.72739761141884,135.6366729736328,50012.957446238695,0.0,0.0
2021-08-09,KO,-1,-997.7683580638885,50.244869232177734,-50132.74067492477,0.0,0.0
2021-08-10,KO,1,997.7683580638885,50.37792205810547,50265.49657458645,0.0,0.0
