Date,spread,z,side,entry_flag,exit_flag,w_x,w_y,x,y
2020-11-11,-12.83968764159161,-1.8214550095478805,0,0,1,-0.0,0.0,46.41331100463867,123.66104125976562
2020-11-12,-11.439087236248028,-1.2075364238539772,1,1,0,-1.0,1.0,45.919551849365234,123.60950469970705
2020-11-13,-11.812413321956072,-1.2597866033982292,0,0,1,-0.0,0.0,46.30070114135742,124.3571319580078
2020-11-16,-11.929095098747581,-1.2164946060481834,1,1,0,-1.0,1.0,46.64719009399414,125.25946807861328
2020-11-17,-11.942935129154577,-1.1468069151338625,0,0,1,-0.0,0.0,46.499942779541016,124.81257629394533
2020-11-18,-10.815398085714008,-0.7045442609068764,1,1,0,-1.0,1.0,45.57305908203125,123.21416473388672
2020-11-19,-12.191710417612683,-1.1495295969375283,0,0,1,-0.0,0.0,46.02350997924805,123.1626205444336
2020-11-20,-10.93385947969253,-0.6993914024162025,1,1,0,-1.0,1.0,45.625030517578125,123.24855041503906
2020-11-23,-11.303094910992456,-0.7831648561752341,0,0,1,-0.0,0.0,45.63370132446289,122.90481567382812
2020-11-24,-11.810816613109438,-0.9025006391156986,1,1,0,-1.0,1.0,46.101463317871094,123.77277374267578
2020-11-25,-10.960319827593537,-0.5480012260102624,0,0,1,-0.0,0.0,45.85026168823242,123.88449096679688
2020-11-27,-9.996210373910614,-0.1442729716649717,1,1,0,-1.0,1.0,45.65102005004883,124.26263427734376
2020-11-30,-8.542550666836476,0.466800453826501,0,0,1,-0.0,0.0,45.04861831665039,123.94464111328124
2020-12-01,-8.091088358196515,0.6855084342060997,1,1,0,-1.0,1.0,45.432762145996094,125.52586364746094
2020-12-02,-9.51689050655142,0.12663367782139937,0,0,1,-0.0,0.0,45.49387741088867,124.27980041503906
2020-12-03,-10.498921489764086,-0.23899853932884382,1,1,0,-1.0,1.0,46.07880401611328,125.01802825927734
2020-12-04,-12.034534588463401,-0.8327891838318107,0,0,1,-0.0,0.0,47.01294708251953,126.2297134399414
2020-12-07,-10.241877628957383,-0.070020963105927,1,1,0,-1.0,1.0,46.26214599609375,125.81427764892578
2020-12-08,-10.599863296937912,-0.18802309023674438,0,0,1,-0.0,0.0,46.428016662597656,125.9441146850586
2020-12-09,-10.837914926422101,-0.24733822936400224,1,1,0,-1.0,1.0,46.558982849121094,126.09123229980467
2020-12-10,-11.00174124511183,-0.26866936344087683,0,0,1,-0.0,0.0,46.31452178955078,125.2084503173828
2020-12-11,-11.512380084097984,-0.44710478253512026,1,1,0,-1.0,1.0,46.57643508911133,125.46809387207033
2020-12-14,-11.947398829457711,-0.5978049774719865,0,0,1,-0.0,0.0,46.506591796875,124.82766723632812
2020-12-15,-12.943610952319318,-1.0024351365497293,1,1,0,-1.0,1.0,47.00422668457031,125.29499053955078
2020-12-16,-10.83700296997604,0.055107011892643956,0,0,1,-0.0,0.0,46.32325744628906,125.3988800048828
2020-12-17,-10.666461634633492,0.22116084152931892,1,1,0,-1.0,1.0,46.506591796875,126.10860443115234
2020-12-18,-10.817442200440212,0.2191005420637274,0,0,1,-0.0,0.0,46.91692733764648,127.16441345214844
2020-12-21,-9.75374985074626,0.982845210433611,1,1,0,-1.0,1.0,46.10499954223633,125.84024047851562
2020-12-22,-10.819722517915949,0.23363727242602905,0,0,1,-0.0,0.0,46.06134796142578,124.64588928222656
2020-12-23,-11.303788379116781,-0.2791927556853639,1,1,0,-1.0,1.0,46.3407096862793,124.9834213256836
2020-12-24,-11.665545571976821,-0.674972200554059,0,0,1,-0.0,0.0,46.655006408691406,125.54600524902344
2020-12-28,-11.913100630133755,-0.8870100013994832,1,1,0,-1.0,1.0,47.283592224121094,127.14710998535156
2020-12-29,-11.394699126011645,-0.4135500320629648,0,0,1,-0.0,0.0,47.25740432739258,127.58849334716795
2020-12-30,-12.285850079095681,-1.2359005790582154,1,1,0,-1.0,1.0,47.528045654296875,127.49329376220705
2020-12-31,-12.456066338344414,-1.3543848726927528,0,0,1,-0.0,0.0,47.87726593017578,128.35012817382812
2021-01-04,-10.603330000826105,0.34983248990044924,1,1,0,-1.0,1.0,46.06134796142578,124.8622817993164
2021-01-05,-8.74202386967653,1.875103102592431,0,0,1,-0.0,0.0,45.55500030517578,125.23442840576172
2021-01-06,-6.011672181163561,3.260914621277254,1,1,0,-1.0,1.0,44.10573959350586,123.70252990722656
2021-01-07,-4.971933563646914,3.1131778979093925,0,0,1,-0.0,0.0,43.616844177246094,123.30443572998048
2021-01-08,-6.367728635239757,2.067660430181085,1,1,0,-1.0,1.0,44.59464645385742,124.78433990478516
2021-01-11,-5.91707210226285,2.0476324755249204,0,0,1,-0.0,0.0,43.82637023925781,122.97550964355467
2021-01-12,-6.2572232647746375,1.7233469187508037,1,1,0,-1.0,1.0,43.747798919677734,122.40428161621094
2021-01-13,-5.381630468906067,1.9467602388249523,0,0,1,-0.0,0.0,43.79145431518555,123.40826416015624
2021-01-14,-3.7121143772319556,2.3555593485106923,1,1,0,-1.0,1.0,42.979530334472656,122.68992614746094
2021-01-15,-2.6715242616034374,2.3854897903064827,1,0,0,-1.0,1.0,42.51682662963867,122.36971282958984
2021-01-19,-1.6038415456375077,2.3759314421269564,1,0,0,-1.0,1.0,42.35094451904297,122.94953918457033
2021-01-20,-2.672135310336685,1.8490564240622762,1,0,0,-1.0,1.0,42.49936294555664,122.31774139404295
2021-01-21,-4.853994067149259,1.1279351179603396,0,0,1,-0.0,0.0,42.73508071899414,120.8291244506836
2021-01-22,-4.555696273215503,1.1349074333242333,1,1,0,-1.0,1.0,42.333492279052734,119.94635772705078
2021-01-25,-3.9241697733606173,1.2243089494057047,0,0,1,-0.0,0.0,42.586666107177734,121.3224639892578
2021-01-26,-3.8315697557272728,1.1661371165101182,1,1,0,-1.0,1.0,43.03191757202149,122.72454071044922
2021-01-27,-5.134370095818028,0.7545493926833731,0,0,1,-0.0,0.0,42.368404388427734,119.4703598022461
2021-01-28,-5.730987797884623,0.5422240226468676,1,1,0,-1.0,1.0,42.90968704223633,120.46564483642578
2021-01-29,-5.430953603961399,0.5759928169343923,0,0,1,-0.0,0.0,42.036651611328125,118.1980972290039
2021-02-01,-5.923422219249744,0.390905147182015,1,1,0,-1.0,1.0,42.32475662231445,118.55294036865234
2021-02-02,-5.944184831149514,0.34385094803557326,0,0,1,-0.0,0.0,42.74380874633789,119.7646026611328
2021-02-03,-5.767931340903331,0.3534717049419591,1,1,0,-1.0,1.0,42.577938079833984,119.45303344726562
2021-02-04,-4.947441289956373,0.5605263063102454,0,0,1,-0.0,0.0,42.78746032714844,120.88972473144533
2021-02-05,-5.482893438895218,0.3491288039892829,1,1,0,-1.0,1.0,43.34620666503906,121.9975357055664
2021-02-08,-6.660804209172312,-0.07736888308123069,0,0,1,-0.0,0.0,43.5819206237793,121.51285552978516
2021-02-09,-6.788334506026985,-0.18347410656157626,1,1,0,-1.0,1.0,43.38986587524414,120.82049560546876
2021-02-10,-8.175964189560986,-0.7609931186002247,0,0,1,-0.0,0.0,43.30255508422851,119.17608642578124
2021-02-11,-12.336044896756164,-2.2467949836074856,1,1,0,-1.0,1.0,43.91368103027344,116.81331634521484
2021-02-12,-14.289430522449294,-2.760442636629085,0,0,1,-0.0,0.0,44.25416564941406,115.86128997802734
2021-02-16,-12.769590326582232,-2.2178852214853078,1,1,0,-1.0,1.0,43.887481689453125,116.30271911621094
2021-02-17,-12.34093587396363,-1.9822623632002228,0,0,1,-0.0,0.0,43.76526641845703,116.37194061279295
2021-02-18,-13.196601791042411,-2.063200323516355,1,1,0,-1.0,1.0,44.324005126953125,117.15951538085938
2021-02-19,-13.977262632450419,-2.0485615606853007,0,0,1,-0.0,0.0,43.747798919677734,114.68424224853516
2021-02-22,-15.762461803755798,-2.2322310356839856,1,1,0,-1.0,1.0,44.20178985595703,114.23422241210938
2021-02-23,-14.847608983992814,-1.8095508949031813,0,0,1,-0.0,0.0,44.12320327758789,114.91795349121094
2021-02-24,-15.881284596140858,-1.8574282109428355,1,1,0,-1.0,1.0,44.2716178894043,114.32076263427734
2021-02-25,-16.303635270296624,-1.772342420155679,0,0,1,-0.0,0.0,43.80017852783203,112.5119171142578
2021-02-26,-13.974937874748875,-1.188070035074621,1,1,0,-1.0,1.0,42.77000427246094,111.8108901977539
2021-03-01,-15.073851796332661,-1.3192192788237849,0,0,1,-0.0,0.0,43.56447219848633,113.04849243164062
2021-03-02,-15.197847625286101,-1.2577937364386256,1,1,0,-1.0,1.0,43.739070892333984,113.43798828125
2021-03-03,-16.560139886214813,-1.445271912840348,0,0,1,-0.0,0.0,43.63431167602539,111.7676010131836
2021-03-04,-15.835405795412072,-1.2171437836794485,1,1,0,-1.0,1.0,43.599388122558594,112.3896255493164
2021-03-05,-14.353835285766195,-0.8462780439487789,0,0,1,-0.0,0.0,44.34146881103515,116.05364227294922
2021-03-08,-17.321384794260297,-1.3760570409009354,1,1,0,-1.0,1.0,45.08354187011719,115.26851654052734
2021-03-09,-15.214047529335943,-0.8742145272190958,0,0,1,-0.0,0.0,44.402584075927734,115.3731689453125
2021-03-10,-15.542970019994343,-0.8895140958150454,1,1,0,-1.0,1.0,44.90894317626953,116.53343963623048
2021-03-11,-14.419159514575071,-0.5879699886429428,0,0,1,-0.0,0.0,44.4200439453125,116.21940612792967
2021-03-12,-14.317337199651917,-0.5148829366267578,1,1,0,-1.0,1.0,44.33201599121094,116.06233978271484
2021-03-15,-16.06058648855057,-0.8748592966324308,0,0,1,-0.0,0.0,44.92180252075195,116.05364227294922
2021-03-16,-15.69757300928191,-0.7336662478199256,1,1,0,-1.0,1.0,45.08906936645508,116.90858459472656
2021-03-17,-16.08958493620196,-0.7841139518567039,0,0,1,-0.0,0.0,45.1066780090332,116.568359375
2021-03-18,-15.305855430727092,-0.5240002472890232,1,1,0,-1.0,1.0,44.516868591308594,115.61746978759766
2021-03-19,-14.208605163717834,-0.13342361560580282,0,0,1,-0.0,0.0,44.7281379699707,117.3360595703125
2021-03-22,-11.82163942545273,0.8213649029780122,1,1,0,-1.0,1.0,44.89540100097656,120.2149429321289
2021-03-23,-11.383168475725341,1.1926167263879153,0,0,1,-0.0,0.0,45.23871994018555,121.6631088256836
2021-03-24,-12.286788355625873,1.078852107373393,1,1,0,-1.0,1.0,45.35315704345703,121.0960464477539
2021-03-25,-12.865910393754291,1.0602101535422126,0,0,1,-0.0,0.0,45.79330825805664,121.8114013671875
2021-03-26,-12.82844361861089,1.110306413556313,1,1,0,-1.0,1.0,46.691219329833984,124.48960876464844
2021-03-29,-13.084709413882464,0.9031807173968583,0,0,1,-0.0,0.0,47.40425491333008,126.3303680419922
2021-03-30,-13.252797775900277,0.8134960507883472,1,1,0,-1.0,1.0,46.78805160522461,124.35003662109376
2021-03-31,-13.064551678969195,0.9708149213679693,0,0,1,-0.0,0.0,46.40072250366211,123.39915466308594
2021-04-01,-12.69502965376222,1.1912207468084144,1,1,0,-1.0,1.0,46.22465133666992,123.2508544921875
2021-04-05,-11.831710602779054,1.6318102804453753,0,0,1,-0.0,0.0,46.48875045776367,124.89088439941406
2021-04-06,-12.370565903947096,1.2061280707238986,1,1,0,-1.0,1.0,46.823265075683594,125.33583068847656
2021-04-07,-12.830367851113351,0.870206158148296,0,0,1,-0.0,0.0,46.902488708496094,125.10902404785156
2021-04-08,-13.17514015302477,0.6114469730604287,1,1,0,-1.0,1.0,46.76164627075195,124.35003662109376
2021-04-09,-13.30428253570193,0.48329668655130115,0,0,1,-0.0,0.0,46.81446075439453,124.376220703125
2021-04-12,-13.351816478707875,0.4384510911681101,1,1,0,-1.0,1.0,46.964111328125,124.76880645751952
2021-04-13,-12.652533101792812,0.8259109395934853,0,0,1,-0.0,0.0,46.7352294921875,124.79495239257812
2021-04-14,-13.446654701809365,0.29181348811816277,1,1,0,-1.0,1.0,46.72642517089844,123.97493743896484
2021-04-15,-13.919459863237677,-0.06821207793871187,0,0,1,-0.0,0.0,46.946510314941406,124.14939880371094
2021-04-16,-13.21167812188925,0.3588436990596592,1,1,0,-1.0,1.0,47.254615783691406,125.76331329345705
2021-04-19,-13.525413707445935,0.12302154831172117,0,0,1,-0.0,0.0,47.53630828857422,126.2780303955078
2021-04-20,-13.128054316882213,0.3421162042015096,1,1,0,-1.0,1.0,47.68596649169922,127.11553192138672
2021-04-21,-13.159279844965681,0.2716153663056278,0,0,1,-0.0,0.0,48.07329559326172,128.2234344482422
2021-04-22,-13.513017947162524,-0.07365255729167401,1,1,0,-1.0,1.0,47.923641204833984,127.4295654296875
2021-04-23,-13.800030195807238,-0.3399182455231861,0,0,1,-0.0,0.0,47.950042724609375,127.22019958496094
2021-04-26,-13.85776021213259,-0.4062663063429349,1,1,0,-1.0,1.0,47.23699951171875,125.06542205810548
2021-04-27,-14.06066955069204,-0.7066768837557542,0,0,1,-0.0,0.0,47.16658020019531,124.65541076660156
2021-04-28,-15.011329444816113,-1.7189342250377766,1,1,0,-1.0,1.0,47.175384521484375,123.73064422607422
2021-04-29,-14.905155603477496,-1.8274252823982635,0,0,1,-0.0,0.0,47.76518249511719,125.57140350341795
2021-04-30,-13.988355321260585,-0.9337988807044071,1,1,0,-1.0,1.0,47.51870346069336,125.76331329345705
2021-05-03,-13.860830718409531,-0.805051635346871,0,0,1,-0.0,0.0,47.958866119384766,127.1853485107422
2021-05-04,-14.577054699036637,-1.585018892019014,1,1,0,-1.0,1.0,47.6595458984375,125.58882904052734
2021-05-05,-14.275680736254515,-1.1903483642537724,0,0,1,-0.0,0.0,47.53630828857422,125.52776336669922
2021-05-06,-14.216845266968491,-1.0464246565351414,1,1,0,-1.0,1.0,48.01166915893555,126.98462677001952
2021-05-07,-14.139165206178276,-0.8789454965049736,0,0,1,-0.0,0.0,47.98525619506836,126.98462677001952
2021-05-10,-14.16273361765272,-0.8522181263924979,1,1,0,-1.0,1.0,48.33737564086914,127.99663543701172
2021-05-11,-13.568721364010756,-0.009505646238896506,0,0,1,-0.0,0.0,47.8180046081543,127.0631866455078
2021-05-12,-14.082619701703678,-0.6825761836752228,1,1,0,-1.0,1.0,47.5715217590332,125.82438659667967
2021-05-13,-13.432507796510293,0.23638340141249992,0,0,1,-0.0,0.0,47.98525619506836,127.6912841796875
2021-05-14,-13.810188061418245,-0.24590171260920393,1,1,0,-1.0,1.0,48.178932189941406,127.8832015991211
2021-05-17,-13.943579618720094,-0.38493365785984224,0,0,1,-0.0,0.0,48.099700927734375,127.51679229736328
2021-05-18,-13.742681155395957,0.022478483302124302,1,1,0,-1.0,1.0,47.83561706542969,126.94102478027344
2021-05-19,-13.372370417956432,0.7555163681849963,0,0,1,-0.0,0.0,47.68596649169922,126.8712158203125
2021-05-20,-13.044748168324958,1.3506831627063314,1,1,0,-1.0,1.0,48.1085090637207,128.4415283203125
2021-05-21,-13.080478606972918,1.2510235513295065,0,0,1,-0.0,0.0,48.08210372924805,128.32814025878906
2021-05-24,-12.892149907140634,1.5184032342143776,1,1,0,-1.0,1.0,48.24054336547851,128.98243713378906
2021-05-25,-12.473731384036768,2.201751141144702,0,0,1,-0.0,0.0,48.231746673583984,129.37498474121094
2021-05-26,-13.095048461827616,1.08289220518516,1,1,0,-1.0,1.0,48.44300842285156,129.37498474121094
2021-05-27,-15.847584943051203,-2.9314958914724234,0,0,1,-0.0,0.0,48.84796142578125,127.81340789794922
2021-05-28,-14.082268777914862,-0.37545521912503144,1,1,0,-1.0,1.0,48.67189407348633,129.0609130859375
2021-06-01,-14.326798863209405,-0.6856984585005411,0,0,1,-0.0,0.0,48.6630973815918,128.79051208496094
2021-06-02,-14.381699194389796,-0.7117595020497194,1,1,0,-1.0,1.0,48.85676193237305,129.30517578125
2021-06-03,-14.282743567328168,-0.5222718341733517,0,0,1,-0.0,0.0,48.97999954223633,129.76657104492188
2021-06-04,-15.686770515935734,-2.258579616055428,1,1,0,-1.0,1.0,49.50819396972656,129.91595458984375
2021-06-07,-15.248065141119383,-1.5390936541440612,0,0,1,-0.0,0.0,49.332122802734375,129.8368377685547
2021-06-08,-15.451058418202592,-1.6472120444669083,1,1,0,-1.0,1.0,48.988807678222656,128.62416076660156
2021-06-09,-15.24818641297756,-1.3093757644738069,0,0,1,-0.0,0.0,48.83915328979492,128.38690185546875
2021-06-10,-15.043260103577552,-1.0643088120820925,1,1,0,-1.0,1.0,49.21767807006836,129.70506286621094
2021-06-11,-15.611448405704436,-1.6468872419831466,0,0,1,-0.0,0.0,49.4377555847168,129.78411865234375
2021-06-14,-14.342524315492767,-0.18804967962614977,1,1,0,-1.0,1.0,49.26923751831055,130.55743408203125
2021-06-15,-13.968546071290547,0.2423829078707218,0,0,1,-0.0,0.0,49.14508056640625,130.56626892089844
2021-06-16,-13.338881765300727,0.903427659601818,1,1,0,-1.0,1.0,48.48874282836914,129.26565551757812
2021-06-17,-12.821402637761821,1.3833047311126143,0,0,1,-0.0,0.0,48.73707962036133,130.51348876953125
2021-06-18,-12.46757720141457,1.6236025511024574,1,1,0,-1.0,1.0,47.69049835205078,127.78933715820312
2021-06-21,-13.004782016578929,1.0086159986186078,0,0,1,-0.0,0.0,48.21379470825195,128.7911376953125
2021-06-22,-13.333119417806756,0.6416450435207959,1,1,0,-1.0,1.0,48.39117813110352,128.98448181152344
2021-06-23,-13.881461411753662,0.09785107782497068,0,0,1,-0.0,0.0,48.00093078613281,127.2884292602539
2021-06-24,-13.865153995171312,0.10703788523098734,1,1,0,-1.0,1.0,48.24040222167969,128.00901794433594
2021-06-25,-13.032270431633833,0.928617238375278,0,0,1,-0.0,0.0,48.178314208984375,128.6593017578125
2021-06-28,-12.322142551804887,1.5248260364716602,1,1,0,-1.0,1.0,48.12510299682617,129.2129364013672
2021-06-29,-11.366614047140587,2.1564542423104864,0,0,1,-0.0,0.0,47.77031707763672,129.1250457763672
2021-06-30,-10.93788923773721,2.224314207093189,1,1,0,-1.0,1.0,47.992061614990234,130.20591735839844
2021-07-01,-10.520238474243428,2.24956674271183,0,0,1,-0.0,0.0,47.85901641845703,130.23228454589844
2021-07-02,-10.47015625866041,2.0558975641120565,1,1,0,-1.0,1.0,48.05413818359375,130.85621643066406
2021-07-06,-9.49431230420609,2.357252676633059,0,0,1,-0.0,0.0,47.78807067871094,131.049560546875
2021-07-07,-10.062025070305708,1.8415021584150464,1,1,0,-1.0,1.0,48.178314208984375,131.62954711914062
2021-07-08,-9.504938748648726,1.9586441743682028,0,0,1,-0.0,0.0,48.009796142578125,131.69102478027344
2021-07-09,-10.699628512602999,1.252828293822914,1,1,0,-1.0,1.0,48.302486419677734,131.3571319580078
2021-07-12,-10.725448775467612,1.1642107553190444,0,0,1,-0.0,0.0,48.320220947265625,131.3834686279297
2021-07-13,-9.102288288006008,1.810264470278898,1,1,0,-1.0,1.0,48.799163818359375,134.41519165039062
2021-07-14,-10.94834923566367,0.8531018304991382,0,0,1,-0.0,0.0,49.89896774291992,135.8036346435547
2021-07-15,-10.793957194339328,0.868535249714544,1,1,0,-1.0,1.0,50.058616638183594,136.42755126953125
2021-07-16,-10.18871658246519,1.0856491031529951,0,0,1,-0.0,0.0,50.02314376831055,136.928466796875
2021-07-19,-8.458590270469557,1.7748590186522613,1,1,0,-1.0,1.0,49.42889022827149,136.91090393066406
2021-07-20,-8.70189060089271,1.546724808424205,0,0,1,-0.0,0.0,49.5175895690918,136.928466796875
2021-07-21,-11.089659872473277,0.3723726743609029,1,1,0,-1.0,1.0,50.15617370605469,136.41876220703125
2021-07-22,-10.924924498334377,0.4021732712547634,0,0,1,-0.0,0.0,50.085227966308594,136.37484741210938
2021-07-23,-10.584803329024766,0.5280235490968064,1,1,0,-1.0,1.0,50.56416702270508,138.12351989746094
2021-07-26,-10.811853579685561,0.34801229405728534,0,0,1,-0.0,0.0,50.608516693115234,138.0269012451172
2021-07-27,-10.569031167851534,0.4421651936730885,1,1,0,-1.0,1.0,50.78590774536133,138.7914276123047
2021-07-28,-10.48683004492355,0.44306363467992543,0,0,1,-0.0,0.0,50.3246955871582,137.5172119140625
2021-07-29,-11.014254611235515,0.04068303930459253,1,1,0,-1.0,1.0,50.599647521972656,137.7984161376953
2021-07-30,-10.839070102069769,0.11965021953314682,0,0,1,-0.0,0.0,50.5819091796875,137.9214324951172
2021-08-02,-11.00139065205255,-0.03168502618993409,1,1,0,-1.0,1.0,50.4488639831543,137.36782836914062
2021-08-03,-10.798166763364833,0.06533365650720968,0,0,1,-0.0,0.0,50.484344482421875,137.67539978027344
2021-08-04,-10.961565312520946,-0.12656607019249044,1,1,0,-1.0,1.0,49.757057189941406,135.37306213378906
2021-08-05,-11.776480936680315,-0.9403738053678052,0,0,1,-0.0,0.0,50.11183166503906,135.60153198242188
2021-08-06,-12.124106351633856,-1.4833995323636562,1,1,0,-1.0,1.0,50.23600387573242,135.6190948486328
2021-08-09,-12.132601083548451,-1.6281929703606912,0,0,1,-0.0,0.0,50.244869232177734,135.6366729736328
2021-08-10,-12.453609856246004,-1.9567847008946273,1,1,0,-1.0,1.0,50.37792205810547,135.70697021484375
2021-08-11,-11.734931149715663,-1.1478641836133523,0,0,1,-0.0,0.0,50.315826416015625,136.24302673339844
2021-08-12,-11.99546231906055,-1.3457150711427308,1,1,0,-1.0,1.0,50.41338348388672,136.2694091796875
2021-08-13,-11.738627450977901,-1.0182412201592808,0,0,1,-0.0,0.0,50.759300231933594,137.5435791015625
2021-08-16,-11.046231667112266,-0.2929106737999921,1,1,0,-1.0,1.0,50.98102951049805,138.88807678222656
2021-08-17,-10.656337171512376,0.14827727256431789,0,0,1,-0.0,0.0,50.80363464355469,138.75625610351562
2021-08-18,-10.045356058750627,0.7889789237280872,1,1,0,-1.0,1.0,50.11183166503906,137.33265686035156
2021-08-19,-8.673186966336345,2.091149793380463,0,0,1,-0.0,0.0,50.431129455566406,139.6438751220703
2021-08-20,-8.59148306061823,1.9542606947396883,1,1,0,-1.0,1.0,50.23600387573242,139.15171813964844
2021-08-23,-8.509167155276828,1.8398368782837058,0,0,1,-0.0,0.0,50.058616638183594,138.71234130859375
2021-08-24,-9.109899827708318,1.318107767977188,1,1,0,-1.0,1.0,49.67723083496094,136.98995971679688
2021-08-25,-9.872731564959139,0.6200119367483103,0,0,1,-0.0,0.0,49.73044204711914,136.3836212158203
2021-08-26,-8.991191071090242,1.2911283755029344,1,1,0,-1.0,1.0,49.2603759765625,135.88270568847656
2021-08-27,-9.005692664885345,1.2144146653035233,0,0,1,-0.0,0.0,49.35794448852539,136.1551513671875
2021-08-30,-9.456645390199554,0.9055872914964301,1,1,0,-1.0,1.0,49.82801055908203,137.08665466308594
2021-08-31,-9.453094188472903,0.9562670100658017,0,0,1,-0.0,0.0,49.94331741333008,137.4293212890625
2021-09-01,-9.108557114989992,1.1742598237663804,1,1,0,-1.0,1.0,50.28035354614258,138.76507568359375
2021-09-02,-9.215480977202759,1.017476642062197,0,0,1,-0.0,0.0,50.351295471191406,138.86679077148438
2021-09-03,-8.987265744442226,1.1377855897929914,1,1,0,-1.0,1.0,50.315826416015625,138.99069213867188
2021-09-07,-8.487358032034791,1.4328115126507317,0,0,1,-0.0,0.0,49.375675201416016,136.7256317138672
2021-09-08,-8.50598779608697,1.3214825951367033,1,1,0,-1.0,1.0,50.040870666503906,138.663330078125
2021-09-09,-7.921233671843794,1.6240677870574574,0,0,1,-0.0,0.0,49.544189453125,137.787353515625
2021-09-10,-7.507992859029741,1.7502940342615974,1,1,0,-1.0,1.0,49.32246017456055,137.54849243164062
2021-09-13,-8.442433713396639,1.0304503290387492,0,0,1,-0.0,0.0,49.73044204711914,137.8139190673828
2021-09-14,-9.087315708365054,0.5462060287992329,1,1,0,-1.0,1.0,49.76618957519531,137.274169921875
2021-09-15,-8.816876811403148,0.6862336941294542,0,0,1,-0.0,0.0,49.93598556518555,138.04397583007812
2021-09-16,-7.830970482254429,1.2696488931420113,1,1,0,-1.0,1.0,49.46235656738281,137.63694763183594
2021-09-17,-6.704661692059943,1.8604410454253657,0,0,1,-0.0,0.0,48.649169921875,136.37168884277344
2021-09-20,-6.166006637558354,2.0310839555259017,1,1,0,-1.0,1.0,48.3095817565918,135.91162109375
2021-09-21,-6.201671304047608,1.870033075977035,0,0,1,-0.0,0.0,48.30064392089844,135.84967041015625
2021-09-22,-5.996021010366604,1.8963666592180546,1,1,0,-1.0,1.0,48.37213134765625,136.26556396484375
2021-09-23,-5.653389292240661,1.9640424864172912,0,0,1,-0.0,0.0,48.29171371459961,136.37168884277344
2021-09-24,-5.1972004070346145,2.1075053610698,1,1,0,-1.0,1.0,48.15766906738281,136.43365478515625
2021-09-27,-5.770798136237119,1.6647354301133825,0,0,1,-0.0,0.0,47.907447814941406,135.12416076660156
2021-09-28,-4.699050377559189,2.1656966027621753,1,1,0,-1.0,1.0,47.04062271118164,133.64659118652344
2021-09-29,-4.434111266164621,2.1222086595358434,0,0,1,-0.0,0.0,47.32658767700195,134.75254821777344
2021-09-30,-4.818550799171845,1.7358420859692019,1,1,0,-1.0,1.0,46.88870620727539,133.08030700683594
2021-10-01,-5.786258898857682,1.079959914966662,0,0,1,-0.0,0.0,47.38021087646485,133.55810546875
2021-10-04,-6.371005583872289,0.6883598959581422,1,1,0,-1.0,1.0,47.353397369384766,132.89450073242188
2021-10-05,-5.820059276045782,0.9506994013231823,0,0,1,-0.0,0.0,47.43382263183594,133.68197631835938
2021-10-06,-4.051657399787871,1.8032445028232176,1,1,0,-1.0,1.0,47.996803283691406,137.10609436035156
2021-10-07,-3.233261802039493,2.0487051725338596,1,0,0,-1.0,1.0,48.14873123168945,138.37130737304688
2021-10-08,-4.18249546828622,1.428009267510033,0,0,1,-0.0,0.0,48.36320114135742,138.05282592773438
2021-10-11,-4.28577928723476,1.2809887216235063,1,1,0,-1.0,1.0,48.46149826049805,138.23863220214844
2021-10-12,-3.675275136844135,1.492808733795695,0,0,1,-0.0,0.0,48.46149826049805,138.84913635253906
2021-10-13,-2.763714241631874,1.8141224878032327,1,1,0,-1.0,1.0,48.47043228149414,139.78697204589844
2021-10-14,-2.6124561047861334,1.745164993903269,1,0,0,-1.0,1.0,48.80107498168945,140.91064453125
2021-10-15,-2.6689110426442255,1.602949242808709,1,0,0,-1.0,1.0,48.68490219116211,140.5125274658203
2021-10-18,-1.8868091159584424,1.8375752304479944,1,0,0,-1.0,1.0,48.20234680175781,139.8754425048828
2021-10-19,-0.6602945596387428,2.1797283157964236,1,0,0,-1.0,1.0,48.3900146484375,141.6538848876953
2021-10-20,-0.8512118433040428,1.9124852990427663,1,0,0,-1.0,1.0,48.81895446777344,142.72447204589844
2021-10-21,-1.9999021133148176,1.3076533099061851,1,0,0,-1.0,1.0,48.568729400634766,140.83987426757812
2021-10-22,-1.5637804958590777,1.3963970706494404,1,0,0,-1.0,1.0,48.65810012817383,141.53883361816406
2021-10-25,-1.6491520899691352,1.2838696812675703,1,0,0,-1.0,1.0,48.46149826049805,140.87525939941406
2021-10-26,-0.554540076113625,1.6923163987635885,1,0,0,-1.0,1.0,48.67596054077149,142.60060119628906
2021-10-27,-3.809613691354059,0.12732642929075047,0,0,1,-0.0,0.0,49.614288330078125,142.10513305664062
2021-10-28,-4.282639299858545,-0.18132834020352698,1,1,0,-1.0,1.0,50.07897186279297,142.9987335205078
2021-10-29,-5.167568038723374,-0.7062280066556832,0,0,1,-0.0,0.0,50.37385940551758,142.98106384277344
2021-11-01,-4.942764474659583,-0.6178129990624713,1,1,0,-1.0,1.0,50.19513320922851,142.68023681640625
2021-11-02,-3.4493284709919863,0.1826004699391398,1,0,0,-1.0,1.0,50.13258361816406,143.98971557617188
2021-11-03,-2.5684087620918774,0.6467305671288639,1,0,0,-1.0,1.0,50.302371978759766,145.36997985839844
2021-11-04,-3.374325124596396,0.1210823001206857,1,0,0,-1.0,1.0,50.57939529418945,145.3787841796875
